2013 10 14 12:23:27 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:05:50 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:06:25 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:06:25 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:09:51 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:09:51 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:12:23 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:12:23 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:12:23 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:12:33 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:12:33 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:12:33 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:26:09 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:26:11 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:26:11 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:26:11 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:26:20 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:26:20 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:27:50 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:27:51 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:27:51 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:27:51 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:28:08 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:28:08 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:28:08 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:37:39 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:39 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:37:41 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:42 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:42 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:42 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:37:46 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:46 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:37:46 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:48:22 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:48:23 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:48:23 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:48:23 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:48:31 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:48:31 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:48:31 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:58:01 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:58:01 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 02:59:58 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 02:59:58 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:00:00 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:00:00 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:06:11 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:07:37 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:07:37 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:07:37 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:08:03 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:08:03 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:08:03 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:20:51 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:06 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:07 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:07 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:07 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:25:08 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:08 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:08 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:25:09 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:25:09 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:26:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:26:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:26:04 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:29:35 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:29:35 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:29:35 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:32:03 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:03 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:03 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:32:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:04 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:04 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 14 03:32:05 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:06 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:06 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 14 03:32:06 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
