2013 10 10 08:34:38 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:16:32 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:18 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:18 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:19 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:19 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:20 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:20 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:22 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:22 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:25 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:25 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:29 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:29 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:43 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:43 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:17:58 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:17:58 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:05 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:05 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:33 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:33 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:36 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:36 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:39 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:39 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:40 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:40 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:40 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:40 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:41 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:41 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:42 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:42 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:18:44 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:18:44 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:19:20 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:19:20 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:19:23 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:19:23 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:19:28 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:19:28 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:20:36 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:20:36 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:22:17 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:22:17 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:25:45 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:25:45 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:27:42 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:27:42 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:27:46 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:27:46 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:27:55 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:27:55 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:30:19 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:31:06 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:33:00 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:33:06 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:33:06 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:33:21 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:36:10 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:36:10 | classes/class.Logging.php | TLogging | Line: 11 | exiting script, directory name is 64 characters or more
2013 10 10 09:36:21 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:36:21 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:37:00 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:37:00 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:37:03 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:37:03 | classes/class.Logging.php | TLogging | Line: 11 | exiting script, directory name is 64 characters or more
2013 10 10 09:46:50 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:46:50 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:48:25 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:48:25 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:48:27 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:48:27 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:48:28 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:48:28 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
2013 10 10 09:48:30 | classes/class.Logging.php | TLogging | Line: 11 | connected to database
2013 10 10 09:48:30 | classes/class.Logging.php | TLogging | Line: 11 | Starting script...
